date,region,channel,format,tier,units,gross_revenue_gbp,cogs_fees_gbp,profit_gbp,customer_age_band,customer_segment,customer_income_band,week
2023-11-26,Rest_of_UK,Amazon,Print,N/A,2,69.81,23.2,46.6,35-44,Student,50-75k,2023-11-20/2023-11-26
2023-12-18,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.25,1.28,8.97,25-34,Early_Career,20-35k,2023-12-18/2023-12-24
2023-11-03,Rest_of_UK,Indie_Bookshop,Print,N/A,2,44.75,18.05,26.71,25-34,Mid_Career,20-35k,2023-10-30/2023-11-05
2023-12-17,Rest_of_UK,Humble_Direct,Digital,TIER_36,3,117.21,15.55,101.66,16-24,Senior,35-50k,2023-12-11/2023-12-17
2023-11-17,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,26.81,2.33,24.49,25-34,Early_Career,35-50k,2023-11-13/2023-11-19
2023-11-14,Manchester,Indie_Bookshop,Print,N/A,2,60.41,19.22,41.19,16-24,Hobbyist,20-35k,2023-11-13/2023-11-19
2023-11-17,Rest_of_UK,Indie_Bookshop,Digital,N/A,3,41.33,4.77,36.56,25-34,Early_Career,20-35k,2023-11-13/2023-11-19
2023-12-17,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,24.07,3.5,20.57,16-24,Hobbyist,50-75k,2023-12-11/2023-12-17
2023-11-22,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,21.98,2.32,19.67,25-34,Student,20-35k,2023-11-20/2023-11-26
2023-12-17,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.35,4.3,20.05,25-34,Hobbyist,50-75k,2023-12-11/2023-12-17
2023-11-19,Rest_of_UK,Humble_Direct,Print,TIER_18,1,19.37,10.48,8.89,35-44,Hobbyist,35-50k,2023-11-13/2023-11-19
2023-11-04,Rest_of_UK,Amazon,Print,N/A,2,43.35,23.19,20.17,25-34,Student,20-35k,2023-10-30/2023-11-05
2023-12-08,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,57.0,8.6,48.4,35-44,Early_Career,20-35k,2023-12-04/2023-12-10
2023-12-08,Manchester,Amazon,Digital,N/A,2,38.16,4.85,33.3,25-34,Early_Career,20-35k,2023-12-04/2023-12-10
2023-12-12,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,39.9,4.6,35.31,25-34,Student,50-75k,2023-12-11/2023-12-17
2023-11-28,Rest_of_UK,Indie_Bookshop,Digital,N/A,1,13.15,2.35,10.8,25-34,Student,35-50k,2023-11-27/2023-12-03
2023-11-23,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.21,1.78,13.43,35-44,Student,<20k,2023-11-20/2023-11-26
2023-11-27,Manchester,Amazon,Digital,N/A,2,40.05,3.56,36.49,16-24,Student,50-75k,2023-11-27/2023-12-03
2023-12-09,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,19.62,3.2,16.42,16-24,Early_Career,50-75k,2023-12-04/2023-12-10
2023-11-13,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,22.99,2.59,20.4,25-34,Early_Career,20-35k,2023-11-13/2023-11-19
2023-11-03,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,39.25,3.17,36.08,16-24,Senior,75k+,2023-10-30/2023-11-05
2023-11-08,Manchester,Amazon,Digital,N/A,2,20.26,2.83,17.44,55+,Early_Career,20-35k,2023-11-06/2023-11-12
2023-11-27,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,41.34,5.61,35.74,25-34,Early_Career,75k+,2023-11-27/2023-12-03
2023-11-07,Rest_of_UK,Other_Online,Print,N/A,1,22.02,8.96,13.06,55+,Student,20-35k,2023-11-06/2023-11-12
2023-12-10,Manchester,Indie_Bookshop,Print,N/A,2,61.75,26.01,35.74,35-44,Early_Career,35-50k,2023-12-04/2023-12-10
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,39.46,3.96,35.51,25-34,Early_Career,35-50k,2023-12-11/2023-12-17
2023-11-04,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,53.07,7.56,45.51,25-34,Mid_Career,<20k,2023-10-30/2023-11-05
2023-11-03,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,40.79,6.26,34.53,45-54,Mid_Career,35-50k,2023-10-30/2023-11-05
2023-11-16,Rest_of_UK,Indie_Bookshop,Print,N/A,1,20.43,7.62,12.81,55+,Mid_Career,20-35k,2023-11-13/2023-11-19
2023-11-18,Manchester,Humble_Direct,Digital,TIER_10,2,21.33,3.0,18.33,55+,Early_Career,<20k,2023-11-13/2023-11-19
2023-12-22,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,20.41,3.03,17.38,55+,Senior,20-35k,2023-12-18/2023-12-24
2023-12-19,Manchester,Other_Online,Print,N/A,2,50.27,14.61,35.66,25-34,Senior,<20k,2023-12-18/2023-12-24
2023-11-02,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,55.7,5.3,50.41,45-54,Hobbyist,50-75k,2023-10-30/2023-11-05
2023-11-13,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,48.65,7.69,40.96,25-34,Student,35-50k,2023-11-13/2023-11-19
2023-11-17,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,19.87,2.22,17.64,25-34,Mid_Career,35-50k,2023-11-13/2023-11-19
2023-11-27,Rest_of_UK,Other_Online,Digital,N/A,1,15.56,1.29,14.27,35-44,Mid_Career,50-75k,2023-11-27/2023-12-03
2023-11-14,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,20.19,2.74,17.45,35-44,Senior,35-50k,2023-11-13/2023-11-19
2023-11-28,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.02,1.32,13.7,25-34,Student,20-35k,2023-11-27/2023-12-03
2023-12-16,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,77.37,8.48,68.9,45-54,Student,20-35k,2023-12-11/2023-12-17
2023-11-18,Rest_of_UK,Other_Online,Print,N/A,1,18.54,7.49,11.05,25-34,Mid_Career,20-35k,2023-11-13/2023-11-19
2023-11-17,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.17,2.46,12.7,45-54,Hobbyist,75k+,2023-11-13/2023-11-19
2023-12-17,Rest_of_UK,Indie_Bookshop,Print,N/A,1,22.91,7.65,15.26,25-34,Hobbyist,35-50k,2023-12-11/2023-12-17
2023-12-08,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,52.42,7.21,45.21,45-54,Early_Career,50-75k,2023-12-04/2023-12-10
2023-11-28,Rest_of_UK,Amazon,Print,N/A,3,95.51,36.18,59.33,55+,Early_Career,35-50k,2023-11-27/2023-12-03
2023-11-29,Rest_of_UK,Amazon,Digital,N/A,1,19.67,3.33,16.34,16-24,Mid_Career,20-35k,2023-11-27/2023-12-03
2023-11-06,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,46.2,7.47,38.72,35-44,Early_Career,50-75k,2023-11-06/2023-11-12
2023-12-01,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.76,2.72,18.03,55+,Early_Career,50-75k,2023-11-27/2023-12-03
2023-12-16,Rest_of_UK,Indie_Bookshop,Digital,N/A,1,20.45,3.04,17.4,25-34,Early_Career,50-75k,2023-12-11/2023-12-17
2023-11-30,Rest_of_UK,Indie_Bookshop,Digital,N/A,1,12.97,1.36,11.61,16-24,Hobbyist,20-35k,2023-11-27/2023-12-03
2023-12-08,Rest_of_UK,Other_Online,Digital,N/A,1,14.26,1.73,12.54,16-24,Senior,50-75k,2023-12-04/2023-12-10
2023-11-17,Rest_of_UK,Indie_Bookshop,Digital,N/A,1,13.26,1.67,11.59,25-34,Mid_Career,35-50k,2023-11-13/2023-11-19
2023-11-08,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.7,1.48,13.22,25-34,Early_Career,<20k,2023-11-06/2023-11-12
2023-12-21,Rest_of_UK,Amazon,Digital,N/A,2,36.76,5.42,31.34,25-34,Mid_Career,50-75k,2023-12-18/2023-12-24
2023-11-12,Manchester,Humble_Direct,Digital,TIER_36,2,108.34,19.4,88.93,16-24,Senior,50-75k,2023-11-06/2023-11-12
2023-11-09,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,19.26,1.74,17.52,35-44,Early_Career,20-35k,2023-11-06/2023-11-12
2023-11-03,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,75.25,11.59,63.66,55+,Hobbyist,35-50k,2023-10-30/2023-11-05
2023-11-28,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,48.87,4.49,44.38,25-34,Early_Career,35-50k,2023-11-27/2023-12-03
2023-12-04,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,36.61,4.97,31.64,25-34,Mid_Career,20-35k,2023-12-04/2023-12-10
2023-11-06,Rest_of_UK,Humble_Direct,Digital,TIER_36,6,276.29,28.18,248.11,45-54,Mid_Career,20-35k,2023-11-06/2023-11-12
2023-12-19,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,41.84,4.9,36.94,16-24,Senior,20-35k,2023-12-18/2023-12-24
2023-11-29,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,12.26,1.45,10.81,25-34,Senior,20-35k,2023-11-27/2023-12-03
2023-11-24,Rest_of_UK,Indie_Bookshop,Print,N/A,1,25.05,9.77,15.28,16-24,Early_Career,<20k,2023-11-20/2023-11-26
2023-12-15,Rest_of_UK,Indie_Bookshop,Digital,N/A,1,12.99,1.19,11.8,25-34,Early_Career,20-35k,2023-12-11/2023-12-17
2023-11-22,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.29,1.36,11.93,16-24,Hobbyist,<20k,2023-11-20/2023-11-26
2023-12-08,Rest_of_UK,Other_Online,Print,N/A,2,69.13,20.4,48.73,25-34,Early_Career,75k+,2023-12-04/2023-12-10
2023-11-07,Rest_of_UK,Other_Online,Print,N/A,2,67.38,24.21,43.16,16-24,Mid_Career,35-50k,2023-11-06/2023-11-12
2023-11-07,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,20.09,1.93,18.16,35-44,Student,35-50k,2023-11-06/2023-11-12
2023-11-25,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.08,4.05,20.03,35-44,Early_Career,20-35k,2023-11-20/2023-11-26
2023-12-08,Rest_of_UK,Humble_Direct,Print,TIER_10,1,11.7,7.57,4.14,45-54,Hobbyist,50-75k,2023-12-04/2023-12-10
2023-11-05,Rest_of_UK,Amazon,Digital,N/A,2,23.77,1.93,21.84,25-34,Hobbyist,50-75k,2023-10-30/2023-11-05
2023-12-05,Manchester,Humble_Direct,Digital,TIER_18,1,24.2,2.38,21.82,25-34,Mid_Career,<20k,2023-12-04/2023-12-10
2023-12-22,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,54.9,7.76,47.14,25-34,Student,35-50k,2023-12-18/2023-12-24
2023-11-11,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.93,1.66,13.27,25-34,Mid_Career,20-35k,2023-11-06/2023-11-12
2023-11-04,Rest_of_UK,Humble_Direct,Print,TIER_10,2,22.94,17.91,5.03,35-44,Mid_Career,<20k,2023-10-30/2023-11-05
2023-11-18,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,51.31,8.97,42.34,16-24,Early_Career,20-35k,2023-11-13/2023-11-19
2023-11-05,Rest_of_UK,Amazon,Digital,N/A,1,13.2,2.19,11.01,35-44,Early_Career,50-75k,2023-10-30/2023-11-05
2023-11-21,Rest_of_UK,Humble_Direct,Print,TIER_18,1,19.99,9.78,10.21,55+,Senior,20-35k,2023-11-20/2023-11-26
2023-11-04,Rest_of_UK,Other_Online,Print,N/A,2,66.14,19.02,47.12,45-54,Mid_Career,35-50k,2023-10-30/2023-11-05
2023-11-25,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,27.53,3.23,24.3,25-34,Early_Career,20-35k,2023-11-20/2023-11-26
2023-12-03,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,54.77,9.35,45.42,25-34,Mid_Career,35-50k,2023-11-27/2023-12-03
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,40.43,5.07,35.36,25-34,Hobbyist,50-75k,2023-12-11/2023-12-17
2023-11-15,Rest_of_UK,Amazon,Print,N/A,1,24.63,8.09,16.55,55+,Student,75k+,2023-11-13/2023-11-19
2023-12-08,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,21.26,2.24,19.02,35-44,Mid_Career,20-35k,2023-12-04/2023-12-10
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.99,1.36,10.64,25-34,Student,20-35k,2023-12-11/2023-12-17
2023-11-15,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,18.46,2.81,15.65,35-44,Hobbyist,<20k,2023-11-13/2023-11-19
2023-11-29,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,29.92,4.31,25.62,35-44,Mid_Career,50-75k,2023-11-27/2023-12-03
2023-11-16,Manchester,Humble_Direct,Digital,TIER_10,1,10.42,0.89,9.53,45-54,Early_Career,75k+,2023-11-13/2023-11-19
2023-11-10,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.04,1.76,18.28,35-44,Hobbyist,35-50k,2023-11-06/2023-11-12
2023-11-10,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,46.96,8.16,38.8,25-34,Early_Career,<20k,2023-11-06/2023-11-12
2023-12-08,Manchester,Humble_Direct,Digital,TIER_36,1,40.21,3.33,36.89,25-34,Mid_Career,35-50k,2023-12-04/2023-12-10
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,55.8,8.09,47.71,55+,Early_Career,<20k,2023-12-11/2023-12-17
2023-11-21,Manchester,Humble_Direct,Digital,TIER_10,2,27.08,2.56,24.52,35-44,Early_Career,<20k,2023-11-20/2023-11-26
2023-12-14,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,53.45,7.9,45.55,25-34,Mid_Career,35-50k,2023-12-11/2023-12-17
2023-11-15,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.72,1.71,14.02,25-34,Early_Career,50-75k,2023-11-13/2023-11-19
2023-12-21,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,55.0,7.0,48.0,55+,Mid_Career,20-35k,2023-12-18/2023-12-24
2023-11-30,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.26,0.9,9.36,35-44,Student,20-35k,2023-11-27/2023-12-03
2023-12-15,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,97.69,14.08,83.61,35-44,Mid_Career,50-75k,2023-12-11/2023-12-17
2023-11-18,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.65,1.04,10.61,25-34,Mid_Career,35-50k,2023-11-13/2023-11-19
2023-11-08,Manchester,Humble_Direct,Digital,TIER_18,2,46.52,8.22,38.3,35-44,Early_Career,20-35k,2023-11-06/2023-11-12
2023-11-23,Manchester,Other_Online,Digital,N/A,4,42.27,3.64,38.63,16-24,Mid_Career,<20k,2023-11-20/2023-11-26
2023-11-07,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,21.22,1.88,19.34,25-34,Student,20-35k,2023-11-06/2023-11-12
2023-12-20,Rest_of_UK,Amazon,Print,N/A,2,53.22,19.57,33.65,25-34,Student,20-35k,2023-12-18/2023-12-24
2023-11-24,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.93,1.43,13.5,16-24,Mid_Career,35-50k,2023-11-20/2023-11-26
2023-11-20,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.23,1.16,9.08,25-34,Early_Career,35-50k,2023-11-20/2023-11-26
2023-12-20,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,23.78,2.69,21.09,35-44,Mid_Career,<20k,2023-12-18/2023-12-24
2023-11-26,Rest_of_UK,Indie_Bookshop,Digital,N/A,1,15.09,1.22,13.87,45-54,Early_Career,75k+,2023-11-20/2023-11-26
2023-11-02,Rest_of_UK,Indie_Bookshop,Print,N/A,2,68.11,20.67,47.45,16-24,Mid_Career,75k+,2023-10-30/2023-11-05
2023-11-16,Manchester,Amazon,Print,N/A,2,58.03,18.37,39.67,25-34,Hobbyist,50-75k,2023-11-13/2023-11-19
2023-12-14,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.07,1.12,11.95,25-34,Early_Career,35-50k,2023-12-11/2023-12-17
2023-12-14,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,44.7,4.26,40.43,25-34,Student,50-75k,2023-12-11/2023-12-17
2023-12-07,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,48.14,5.43,42.7,25-34,Student,35-50k,2023-12-04/2023-12-10
2023-12-19,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.07,2.19,11.88,25-34,Senior,35-50k,2023-12-18/2023-12-24
2023-12-14,Manchester,Humble_Direct,Print,TIER_36,4,145.77,51.67,94.09,45-54,Student,20-35k,2023-12-11/2023-12-17
2023-11-30,Rest_of_UK,Amazon,Print,N/A,1,25.47,9.91,15.56,25-34,Mid_Career,20-35k,2023-11-27/2023-12-03
2023-12-13,Rest_of_UK,Indie_Bookshop,Print,N/A,1,27.57,11.91,15.66,35-44,Senior,20-35k,2023-12-11/2023-12-17
2023-12-14,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,53.63,8.14,45.5,35-44,Early_Career,50-75k,2023-12-11/2023-12-17
2023-12-18,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,53.49,7.92,45.57,25-34,Hobbyist,35-50k,2023-12-18/2023-12-24
2023-11-22,Rest_of_UK,Other_Online,Print,N/A,1,27.24,11.69,15.55,45-54,Student,20-35k,2023-11-20/2023-11-26
2023-12-13,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,36.36,4.63,31.73,16-24,Mid_Career,50-75k,2023-12-11/2023-12-17
2023-11-27,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.32,1.57,13.75,25-34,Early_Career,35-50k,2023-11-27/2023-12-03
2023-12-22,Manchester,Amazon,Print,N/A,3,68.92,33.63,35.29,55+,Mid_Career,35-50k,2023-12-18/2023-12-24
2023-12-23,Rest_of_UK,Humble_Direct,Digital,TIER_10,5,75.82,9.73,66.09,45-54,Early_Career,50-75k,2023-12-18/2023-12-24
2023-12-23,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,28.94,2.53,26.41,35-44,Senior,20-35k,2023-12-18/2023-12-24
2023-11-08,Rest_of_UK,Indie_Bookshop,Print,N/A,2,45.95,21.84,24.11,45-54,Student,<20k,2023-11-06/2023-11-12
2023-11-26,Rest_of_UK,Indie_Bookshop,Print,N/A,1,26.52,9.74,16.78,16-24,Student,20-35k,2023-11-20/2023-11-26
2023-12-23,Rest_of_UK,Humble_Direct,Digital,TIER_10,3,40.85,6.1,34.74,25-34,Student,20-35k,2023-12-18/2023-12-24
2023-11-16,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,55.12,8.12,47.0,35-44,Student,<20k,2023-11-13/2023-11-19
2023-12-22,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,40.68,6.53,34.15,25-34,Early_Career,<20k,2023-12-18/2023-12-24
2023-11-07,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.16,1.66,13.49,25-34,Early_Career,20-35k,2023-11-06/2023-11-12
2023-12-14,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.3,3.47,16.83,45-54,Mid_Career,20-35k,2023-12-11/2023-12-17
2023-11-14,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,21.2,2.43,18.77,45-54,Hobbyist,20-35k,2023-11-13/2023-11-19
2023-11-23,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,23.26,2.29,20.97,16-24,Early_Career,75k+,2023-11-20/2023-11-26
2023-12-03,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,12.54,1.38,11.16,16-24,Student,20-35k,2023-11-27/2023-12-03
2023-12-03,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,21.58,3.17,18.41,25-34,Mid_Career,50-75k,2023-11-27/2023-12-03
2023-11-10,Rest_of_UK,Amazon,Print,N/A,2,67.78,22.99,44.79,25-34,Hobbyist,20-35k,2023-11-06/2023-11-12
2023-12-11,Rest_of_UK,Amazon,Print,N/A,1,33.92,13.48,20.43,35-44,Student,75k+,2023-12-11/2023-12-17
2023-11-12,Rest_of_UK,Amazon,Digital,N/A,1,16.13,1.44,14.69,35-44,Early_Career,50-75k,2023-11-06/2023-11-12
2023-11-14,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,23.02,2.63,20.38,25-34,Early_Career,75k+,2023-11-13/2023-11-19
2023-11-13,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.08,1.49,11.59,35-44,Mid_Career,75k+,2023-11-13/2023-11-19
2023-11-09,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,75.38,11.74,63.64,55+,Student,50-75k,2023-11-06/2023-11-12
2023-11-15,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,51.08,5.22,45.86,25-34,Student,<20k,2023-11-13/2023-11-19
2023-12-20,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,36.34,3.66,32.68,25-34,Student,<20k,2023-12-18/2023-12-24
2023-11-03,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,96.37,8.3,88.06,25-34,Early_Career,20-35k,2023-10-30/2023-11-05
2023-11-09,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,36.67,5.58,31.09,25-34,Early_Career,20-35k,2023-11-06/2023-11-12
2023-12-13,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,22.75,3.38,19.37,16-24,Senior,20-35k,2023-12-11/2023-12-17
2023-12-20,Rest_of_UK,Humble_Direct,Digital,TIER_18,3,77.73,11.7,66.03,25-34,Early_Career,20-35k,2023-12-18/2023-12-24
2023-11-27,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.24,1.25,12.98,25-34,Student,35-50k,2023-11-27/2023-12-03
2023-11-15,Rest_of_UK,Other_Online,Digital,N/A,1,15.6,1.83,13.78,25-34,Student,<20k,2023-11-13/2023-11-19
2023-12-01,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.49,2.34,13.14,25-34,Hobbyist,<20k,2023-11-27/2023-12-03
2023-12-23,Rest_of_UK,Amazon,Print,N/A,2,53.54,22.55,30.99,35-44,Early_Career,20-35k,2023-12-18/2023-12-24
2023-12-17,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,25.22,4.07,21.15,45-54,Mid_Career,50-75k,2023-12-11/2023-12-17
2023-11-08,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.11,1.76,11.35,35-44,Early_Career,20-35k,2023-11-06/2023-11-12
2023-12-16,Rest_of_UK,Indie_Bookshop,Digital,N/A,2,23.33,3.99,19.34,25-34,Mid_Career,35-50k,2023-12-11/2023-12-17
2023-12-16,Manchester,Humble_Direct,Digital,TIER_10,2,21.12,1.84,19.27,25-34,Student,35-50k,2023-12-11/2023-12-17
2023-12-15,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,56.71,9.89,46.82,35-44,Student,35-50k,2023-12-11/2023-12-17
2023-11-10,Rest_of_UK,Other_Online,Digital,N/A,1,18.34,1.97,16.37,25-34,Student,35-50k,2023-11-06/2023-11-12
2023-12-06,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.46,1.05,9.41,16-24,Student,35-50k,2023-12-04/2023-12-10
2023-11-09,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,18.78,1.92,16.86,25-34,Hobbyist,75k+,2023-11-06/2023-11-12
2023-12-17,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,12.72,1.45,11.27,25-34,Mid_Career,20-35k,2023-12-11/2023-12-17
2023-12-22,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,21.94,3.1,18.84,25-34,Student,75k+,2023-12-18/2023-12-24
2023-11-30,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.39,2.03,18.37,25-34,Hobbyist,50-75k,2023-11-27/2023-12-03
2023-11-03,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,43.67,6.29,37.38,25-34,Student,20-35k,2023-10-30/2023-11-05
2023-12-05,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,27.99,3.58,24.4,25-34,Early_Career,20-35k,2023-12-04/2023-12-10
2023-11-17,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,26.94,4.44,22.5,25-34,Hobbyist,20-35k,2023-11-13/2023-11-19
2023-11-23,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,21.04,3.15,17.89,45-54,Student,20-35k,2023-11-20/2023-11-26
2023-12-13,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.44,1.29,12.16,25-34,Early_Career,20-35k,2023-12-11/2023-12-17
2023-11-16,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,19.92,1.8,18.13,35-44,Senior,20-35k,2023-11-13/2023-11-19
2023-12-09,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,21.19,3.09,18.1,25-34,Early_Career,50-75k,2023-12-04/2023-12-10
2023-12-06,Rest_of_UK,Amazon,Print,N/A,1,31.1,11.52,19.58,25-34,Mid_Career,50-75k,2023-12-04/2023-12-10
2023-11-06,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,57.52,5.48,52.04,25-34,Early_Career,50-75k,2023-11-06/2023-11-12
2023-11-28,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,23.43,3.88,19.55,35-44,Senior,20-35k,2023-11-27/2023-12-03
2023-12-19,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,25.46,3.14,22.31,25-34,Early_Career,35-50k,2023-12-18/2023-12-24
2023-11-18,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,40.48,5.36,35.12,25-34,Hobbyist,20-35k,2023-11-13/2023-11-19
2023-11-24,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,28.39,4.28,24.11,55+,Early_Career,50-75k,2023-11-20/2023-11-26
2023-11-07,Rest_of_UK,Other_Online,Print,N/A,1,29.89,11.61,18.28,45-54,Student,<20k,2023-11-06/2023-11-12
2023-11-30,Manchester,Humble_Direct,Digital,TIER_18,2,42.04,5.55,36.5,16-24,Hobbyist,<20k,2023-11-27/2023-12-03
2023-12-18,Rest_of_UK,Amazon,Digital,N/A,2,24.56,2.12,22.45,25-34,Student,35-50k,2023-12-18/2023-12-24
2023-11-06,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,37.54,6.67,30.87,35-44,Student,<20k,2023-11-06/2023-11-12
2023-12-10,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.76,3.69,17.07,16-24,Mid_Career,50-75k,2023-12-04/2023-12-10
2023-11-18,Manchester,Humble_Direct,Digital,TIER_36,1,52.91,8.61,44.3,25-34,Mid_Career,35-50k,2023-11-13/2023-11-19
2023-11-23,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,40.03,5.33,34.71,45-54,Student,<20k,2023-11-20/2023-11-26
2023-11-14,Rest_of_UK,Other_Online,Digital,N/A,1,19.8,2.94,16.86,25-34,Early_Career,50-75k,2023-11-13/2023-11-19
2023-11-30,Rest_of_UK,Other_Online,Print,N/A,1,18.72,9.18,9.54,25-34,Mid_Career,<20k,2023-11-27/2023-12-03
2023-12-13,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,81.35,14.6,66.75,35-44,Student,<20k,2023-12-11/2023-12-17
2023-11-11,Rest_of_UK,Amazon,Digital,N/A,1,18.26,2.32,15.93,35-44,Hobbyist,20-35k,2023-11-06/2023-11-12
2023-11-04,Manchester,Humble_Direct,Digital,TIER_10,5,65.61,10.48,55.13,25-34,Senior,<20k,2023-10-30/2023-11-05
